"GRID_ID","HURR_FCTR","NONHURR_FCTR"
"0406007313",2.7735,1.2019
"0406007314",2.7735,1.1938
"0406007315",2.7735,1.1918
"0406007316",2.7745,1.1918
"0406007317",2.7745,1.1777
"0406007318",2.7745,1.1827
"0406007319",2.7745,1.1605
"0406007320",2.7745,1.1564
"0406007321",2.7745,1.1564
"0406007322",2.7745,1.1564
"0406007323",2.7745,1.1918
"0406007324",2.7745,1.1918
"0406007325",2.7745,1.1918
"0406007326",2.7745,1.1918
"0406007327",2.7745,1.1918
"0406007328",2.7745,1.1908
"0406007329",2.7745,1.1908
"0406007330",2.7745,1.1908
"0406007331",2.7745,1.2272
"0406007332",2.7745,1.1918
"0406007333",2.7745,1.1918
"0406007334",2.7745,1.1908
"0406007335",2.7745,1.1908
"0406007336",2.7745,1.2272
"0406007337",2.7745,1.2272
"0406007338",2.7745,1.2272
"0406007339",2.7745,1.2272
"0406007340",2.7745,1.2272
"0406007341",2.7745,1.1918
"0406007342",2.7724,1.1696
"0406007343",2.7724,1.1756
"0406007344",2.7724,1.1837
"0406007345",2.7724,1.1655
"0406007346",2.7724,1.1453
"0406007347",2.7724,1.1484
"0406007348",2.7724,1.1443
"0406007349",2.7724,1.1413
"0406007350",2.7724,1.1362
"0406007351",2.7724,1.1261
"0406007352",2.7724,1.0696
"0406007353",2.7724,1.0595
"0406007354",2.7724,1.0958
"0406007355",2.7724,1.0605
"0406007356",2.7724,1.0514
"0406007357",2.7724,1.0817
"0406007358",2.7724,1.0575
"0406007359",2.7724,1.0797
"0406007360",2.7724,1.0443
"0406007361",2.7724,1.0352
"0406007362",2.7724,1.0332
"0406007363",2.7724,0.9801
"0406007364",2.7724,0.9405
"0406007365",2.7724,0.9722
"0406007366",2.7724,0.9781
"0406007367",2.7724,1.0211
"0406007368",2.7724,0.9791
"0406007369",2.7724,1.0252
"0406007370",2.7724,0.989
"0406007371",2.7724,1.0272
"0406007372",2.7724,1.0302
"0406007373",2.7724,0.9732
"0406007374",1.2211,1.0181
"0406007375",1.2211,1.011
"0406007376",1.2211,0.9494
"0406007377",1.2211,0.9692
"0406007378",1.2211,0.9217
"0406007379",1.2211,0.9682
"0406007380",1.2211,0.9682
"0406007381",1.2211,0.9217
"0406007382",1.2211,0.9217
"0406007383",1.2211,0.9742
"0406007384",1.2211,0.9831
"0406007385",1.2211,0.9573
"0406007386",1.2211,0.9544
"0406007387",1.2211,1.0989
"0406007388",1.2211,0.9148
"0406007389",1.2211,0.8851
"0406007390",1.2211,0.8762
"0406007391",1.2211,0.892
"0406007392",1.2211,0.8752
"0406007393",1.2211,0.9266
"0406007394",1.2211,0.9217
"0406007395",1.2211,0.9336
"0406007396",1.2211,0.9266
"0406007397",1.2211,0.8752
"0406007398",1.2211,0.9247
"0406007399",1.2211,0.9177
"0406007400",1.2211,0.8811
"0406007401",1.2211,0.896
"0406007402",1.2211,0.8752
"0406007403",1.2211,0.8484
"0406007404",1.2211,1.0504
"0406007405",1.2211,0.8702
"0406007406",1.2211,0.8801
"0406007407",1.2211,0.89
"0406007408",1.2211,0.9058
"0406007409",1.2211,0.9058
"0406007410",1.2211,0.8672
"0406007411",1.2211,0.8771
"0406007412",1.2211,0.9029
"0406007413",1.1979,0.9108
"0406007414",1.1625,0.9128
"0406007415",1.1625,0.886
"0406007416",1.1625,0.8821
"0406007417",1.1625,0.892
"0406007418",1.1625,0.9286
"0406007419",1.1625,0.985
"0406007420",1.1979,0.988
"0406107302",2.7735,1.2352
"0406107303",2.7735,1.2332
"0406107304",2.7735,1.2251
"0406107305",2.7735,1.2272
"0406107306",2.7735,1.2231
"0406107307",2.7735,1.2171
"0406107308",2.7735,1.2181
"0406107309",2.7735,1.2191
"0406107310",2.7735,1.2201
"0406107311",2.7735,1.216
"0406107312",2.7735,1.1918
"0406107313",2.7735,1.1918
"0406107314",2.7735,1.1918
"0406107315",2.7735,1.1696
"0406107316",2.7735,1.1989
"0406107317",2.7745,1.1888
"0406107318",2.7745,1.1756
"0406107319",2.7745,1.1756
"0406107320",2.7745,1.1918
"0406107321",2.7745,1.1564
"0406107322",2.7745,1.1564
"0406107323",2.7745,1.1564
"0406107324",2.7745,1.1564
"0406107325",2.7745,1.1918
"0406107326",2.7745,1.1918
"0406107327",2.7745,1.1231
"0406107328",2.7745,1.1231
"0406107329",2.7745,1.1231
"0406107330",2.7745,1.1231
"0406107331",2.7745,1.1908
"0406107332",2.7745,1.2272
"0406107333",2.7745,1.2272
"0406107334",2.7745,1.1918
"0406107335",2.7745,1.2272
"0406107336",2.7745,1.1908
"0406107337",2.7745,1.2272
"0406107338",2.7745,1.1211
"0406107339",2.7745,1.1292
"0406107340",2.7745,1.1635
"0406107341",2.7745,1.1575
"0406107342",2.7724,1.1332
"0406107343",2.7724,1.1676
"0406107344",2.7724,1.1635
"0406107345",2.7724,1.1615
"0406107346",2.7724,1.1605
"0406107347",2.7724,1.1322
"0406107348",2.7724,1.1423
"0406107349",2.7724,1.1423
"0406107350",2.7724,1.1413
"0406107351",2.7724,1.1201
"0406107352",2.7724,1.112
"0406107353",2.7724,1.0979
"0406107354",2.7724,1.0898
"0406107355",2.7724,1.0787
"0406107356",2.7724,1.0797
"0406107357",2.7724,1.0736
"0406107358",2.7724,1.1029
"0406107359",2.7745,1.0312
"0406107360",2.7745,0.9761
"0406107361",2.7745,0.989
"0406107362",2.7724,0.9425
"0406107363",2.7724,0.9514
"0406107364",2.7724,0.9405
"0406107365",2.7724,0.9405
"0406107366",2.7724,1.0383
"0406107367",2.7724,1.0423
"0406107368",2.7724,0.986
"0406107369",2.7724,1.0262
"0406107370",2.7724,1.0342
"0406107371",2.7189,1.0151
"0406107372",2.7189,1.0252
"0406107373",2.6401,1.0191
"0406107374",2.6401,1.0302
"0406107375",2.6401,1.0241
"0406107376",2.7189,0.9405
"0406107377",1.2211,0.9494
"0406107378",1.2211,1.0292
"0406107379",1.2211,1.0443
"0406107380",1.2211,1.0322
"0406107381",1.2211,0.9217
"0406107382",1.2211,0.9217
"0406107383",1.2211,0.9702
"0406107384",1.2211,0.9563
"0406107385",1.2211,0.9613
"0406107386",1.2211,0.9524
"0406107387",1.2211,0.9652
"0406107388",1.2211,0.8702
"0406107389",1.2211,0.8752
"0406107390",1.2211,0.8791
"0406107391",1.2211,0.893
"0406107392",1.2211,0.9217
"0406107393",1.2211,0.9375
"0406107394",1.2211,0.9019
"0406107395",1.2211,0.9158
"0406107396",1.2211,0.9365
"0406107397",1.2211,0.9197
"0406107398",1.2211,0.9197
"0406107399",1.2211,0.892
"0406107400",1.2211,0.8781
"0406107401",1.2211,0.8811
"0406107402",1.2211,0.8752
"0406107403",1.2211,0.8752
"0406107404",1.2211,0.8752
"0406107405",1.2211,0.8692
"0406107406",1.2211,0.887
"0406107407",1.2211,0.893
"0406107408",1.2211,0.889
"0406107409",1.2211,0.8732
"0406107410",1.2211,0.888
"0406107411",1.2211,0.8771
"0406107412",1.2211,0.8831
"0406107413",1.1979,0.894
"0406107414",1.1625,0.8791
"0406107415",1.1625,0.894
"0406107416",1.1625,0.8969
"0406107417",1.1625,0.8672
"0406107418",1.1625,0.9227
"0406107419",1.1625,0.9217
"0406107420",1.1625,0.9514
"0406207299",2.7735,1.2393
"0406207300",2.7735,1.2383
"0406207301",2.7735,1.2373
"0406207302",2.7735,1.2342
"0406207303",2.7735,1.2332
"0406207304",2.7735,1.2312
"0406207305",2.7735,1.2261
"0406207306",2.7735,1.2251
"0406207307",2.7735,1.1918
"0406207308",2.7735,1.1918
"0406207309",2.7735,1.1918
"0406207310",2.7735,1.1918
"0406207311",2.7735,1.1918
"0406207312",2.7735,1.1918
"0406207313",2.7735,1.1696
"0406207314",2.7735,1.1918
"0406207315",2.7735,1.1918
"0406207316",2.7735,1.1979
"0406207317",2.7745,1.1867
"0406207318",2.7745,1.1706
"0406207319",2.7745,1.1635
"0406207320",2.7745,1.0575
"0406207321",2.7745,1.0575
"0406207322",2.7745,1.0575
"0406207323",2.7745,1.0948
"0406207324",2.7745,1.1231
"0406207325",2.7745,1.1231
"0406207326",2.7745,1.1231
"0406207327",2.7745,1.1231
"0406207328",2.7745,1.1231
"0406207329",2.7745,1.1231
"0406207330",2.7745,1.0898
"0406207331",2.7745,1.0898
"0406207332",2.7745,1.1918
"0406207333",2.7745,1.0898
"0406207334",2.7745,1.0898
"0406207335",2.7745,1.0898
"0406207336",2.7745,1.0898
"0406207337",2.7745,1.1211
"0406207338",2.7745,1.109
"0406207339",2.7745,1.1181
"0406207340",2.7745,1.1201
"0406207341",2.7745,1.1635
"0406207342",2.7724,1.114
"0406207343",2.7724,1.1514
"0406207344",2.7724,1.1595
"0406207345",2.7724,1.1534
"0406207346",2.7724,1.1665
"0406207347",2.7724,1.1302
"0406207348",2.7724,1.1383
"0406207349",2.7724,1.1322
"0406207350",2.7724,1.1191
"0406207351",2.7724,1.1191
"0406207352",2.7724,1.0999
"0406207353",2.7724,1.0706
"0406207354",2.7724,1.0595
"0406207355",2.7724,1.0312
"0406207356",2.7724,1.0969
"0406207357",2.7724,0.9732
"0406207358",2.7745,0.9682
"0406207359",2.7745,0.9811
"0406207360",2.7745,0.9752
"0406207361",2.7745,0.9722
"0406207362",2.7724,0.9257
"0406207363",2.7724,0.9237
"0406207364",2.7189,0.9365
"0406207365",2.6401,0.9425
"0406207366",2.7189,0.9544
"0406207367",2.7189,0.9583
"0406207368",2.7189,1.0191
"0406207369",2.6401,1.011
"0406207370",2.6401,0.9712
"0406207371",2.6401,1.0161
"0406207372",2.6401,1.0342
"0406207373",2.6401,1.0231
"0406207374",2.6401,1.0161
"0406207375",2.6401,1.0443
"0406207376",2.6401,1.0383
"0406207377",1.2211,1.0282
"0406207378",1.2211,1.0272
"0406207379",1.2211,1.0504
"0406207380",1.2211,1.0231
"0406207381",1.2211,1.0181
"0406207382",1.2211,1.011
"0406207383",1.2211,0.989
"0406207384",1.2211,0.9652
"0406207385",1.2211,0.9534
"0406207386",1.2211,0.9652
"0406207387",1.2211,0.9316
"0406207388",1.2211,0.8969
"0406207389",1.2211,0.8722
"0406207390",1.2211,0.8752
"0406207391",1.2211,0.8989
"0406207392",1.2211,0.8801
"0406207393",1.2211,0.8771
"0406207394",1.2211,0.9365
"0406207395",1.2211,0.9365
"0406207396",1.2211,0.9108
"0406207397",1.2211,0.9365
"0406207398",1.2211,0.892
"0406207399",1.2211,0.8653
"0406207400",1.2211,0.892
"0406207401",1.2211,0.8821
"0406207402",1.2211,0.8484
"0406207403",1.2211,0.8752
"0406207404",1.2211,0.8752
"0406207405",1.2211,1.0585
"0406207406",1.2211,0.8801
"0406207407",1.2211,0.8831
"0406207408",1.2211,0.895
"0406207409",1.2211,0.8613
"0406207410",1.2211,0.8722
"0406207411",1.2211,0.8722
"0406207412",1.2211,0.8722
"0406207413",1.1979,0.8722
"0406207414",1.1625,0.8722
"0406207415",1.1625,0.8821
"0406207416",1.1625,0.8811
"0406207417",1.1625,0.896
"0406207418",1.1625,0.9276
"0406207419",1.1625,0.9464
"0406207420",1.1625,0.9583
"0406307297",2.7735,1.2393
"0406307298",2.7735,1.2009
"0406307299",2.7735,1.2069
"0406307300",2.7735,1.2383
"0406307301",2.7735,1.2393
"0406307302",2.7735,1.211
"0406307303",2.7735,1.1918
"0406307304",2.7735,1.1696
"0406307305",2.7735,1.1918
"0406307306",2.7735,1.1918
"0406307307",2.7735,1.1918
"0406307308",2.7735,1.1918
"0406307309",2.7735,1.1918
"0406307310",2.7735,1.1918
"0406307311",2.7735,1.1918
"0406307312",2.7735,1.1918
"0406307313",2.7735,1.1918
"0406307314",2.7735,1.1918
"0406307315",2.7735,1.1696
"0406307316",2.7735,1.0736
"0406307317",2.7735,1.0686
"0406307318",2.7745,1.0787
"0406307319",2.7745,1.0443
"0406307320",2.7745,1.0585
"0406307321",2.7745,1.0898
"0406307322",2.7745,1.0615
"0406307323",2.7745,1.0938
"0406307324",2.7745,1.1231
"0406307325",2.7745,1.1231
"0406307326",2.7745,1.1231
"0406307327",2.7745,1.1231
"0406307328",2.7745,1.1231
"0406307329",2.7745,1.0898
"0406307330",2.7745,1.0898
"0406307331",2.7745,1.0898
"0406307332",2.7745,1.0898
"0406307333",2.7745,1.0898
"0406307334",2.7745,1.0575
"0406307335",2.7745,1.0898
"0406307336",2.7745,1.0898
"0406307337",2.7745,1.1231
"0406307338",2.7745,1.1191
"0406307339",2.7745,1.113
"0406307340",2.7745,1.1463
"0406307341",2.7745,1.1554
"0406307342",2.7724,1.1393
"0406307343",2.7724,1.1352
"0406307344",2.7724,1.1443
"0406307345",2.7724,1.2352
"0406307346",2.7724,1.2221
"0406307347",2.7724,1.1181
"0406307348",2.7724,1.1272
"0406307349",2.7724,1.115
"0406307350",2.7724,1.1312
"0406307351",2.7724,1.0595
"0406307352",2.7724,1.0534
"0406307353",2.7724,1.0383
"0406307354",2.7724,1.0433
"0406307355",2.7724,1.0383
"0406307356",2.7724,0.9752
"0406307357",2.7724,1.013
"0406307358",2.7724,0.989
"0406307359",2.7189,0.9692
"0406307360",2.7209,0.9514
"0406307361",2.6422,0.9831
"0406307362",2.6401,0.9563
"0406307363",2.6401,0.9454
"0406307364",2.6401,0.9425
"0406307365",2.6401,0.9534
"0406307366",2.6401,0.9662
"0406307367",2.6401,0.9781
"0406307368",2.6401,0.989
"0406307369",2.6401,0.9831
"0406307370",2.6401,1.0262
"0406307371",2.6401,1.0342
"0406307372",2.6401,1.0383
"0406307373",2.6401,1.0282
"0406307374",2.6401,1.0544
"0406307375",1.2211,1.0706
"0406307376",1.2211,1.0262
"0406307377",1.2211,0.9742
"0406307378",1.2211,0.9831
"0406307379",1.2211,1.0383
"0406307380",1.2211,1.0454
"0406307381",1.2211,1.0231
"0406307382",1.2211,0.989
"0406307383",1.2211,0.9742
"0406307384",1.2211,0.9167
"0406307385",1.2211,0.8989
"0406307386",1.2211,0.8653
"0406307387",1.2211,0.8979
"0406307388",1.2211,0.9049
"0406307389",1.2211,0.9148
"0406307390",1.2211,0.8781
"0406307391",1.2211,0.8742
"0406307392",1.2211,0.8791
"0406307393",1.2211,0.8801
"0406307394",1.2211,0.8841
"0406307395",1.2211,0.8821
"0406307396",1.2211,0.8811
"0406307397",1.2211,0.8752
"0406307398",1.2211,0.892
"0406307399",1.2211,0.892
"0406307400",1.2211,0.892
"0406307401",1.2211,0.8484
"0406307402",1.2211,0.8752
"0406307403",1.2211,0.8484
"0406307404",1.2211,0.8484
"0406307405",1.2211,1.0383
"0406307406",1.2211,0.888
"0406307407",1.2211,0.8613
"0406307408",1.2211,0.888
"0406307409",1.2211,0.888
"0406307410",1.2211,0.8722
"0406307411",1.2211,0.8722
"0406307412",1.2211,0.8722
"0406307413",1.1979,0.8722
"0406307414",1.1625,0.8771
"0406307415",1.1625,0.894
"0406307416",1.1625,0.89
"0406307417",1.1625,0.8831
"0406307418",1.1625,0.8821
"0406307419",1.1625,0.9177
"0406307420",1.1625,0.9276
"0406407294",2.7735,1.2443
"0406407295",2.7735,1.2484
"0406407296",2.7735,1.2171
"0406407297",2.7735,1.2484
"0406407298",2.7735,1.2352
"0406407299",2.7735,1.212
"0406407300",2.7735,1.209
"0406407301",2.7735,1.2191
"0406407302",2.7735,1.213
"0406407303",2.7735,1.1918
"0406407304",2.7735,1.1918
"0406407305",2.7735,1.1918
"0406407306",2.7735,1.1918
"0406407307",2.7735,1.1918
"0406407308",2.7735,1.1918
"0406407309",2.7735,1.1918
"0406407310",2.7735,1.1918
"0406407311",2.7735,1.1918
"0406407312",2.7735,1.1019
"0406407313",2.7735,1.1019
"0406407314",2.7735,1.1019
"0406407315",2.7735,1.0686
"0406407316",2.7735,1.0686
"0406407317",2.7735,1.0686
"0406407318",2.7724,1.0767
"0406407319",2.7735,1.0777
"0406407320",2.7745,1.0524
"0406407321",2.7745,1.1918
"0406407322",2.7745,1.0585
"0406407323",2.7745,1.0554
"0406407324",2.7745,1.0898
"0406407325",2.7745,1.0898
"0406407326",2.7745,1.0898
"0406407327",2.7745,1.0898
"0406407328",2.7745,1.1231
"0406407329",2.7745,1.1231
"0406407330",2.7745,1.0898
"0406407331",2.7745,1.0898
"0406407332",2.7745,1.0898
"0406407333",2.7745,1.0898
"0406407334",2.7745,1.0898
"0406407335",2.7745,1.0605
"0406407336",2.7745,1.0898
"0406407337",2.7745,1.0898
"0406407338",2.7745,1.1231
"0406407339",2.7745,1.1312
"0406407340",2.7745,1.1049
"0406407341",2.7724,1.1322
"0406407342",2.7724,1.1231
"0406407343",2.7724,1.1282
"0406407344",2.7724,1.2191
"0406407345",2.7724,1.0918
"0406407346",2.7724,1.0847
"0406407347",2.7724,1.0797
"0406407348",2.7724,1.0454
"0406407349",2.7724,1.0797
"0406407350",2.7724,1.0746
"0406407351",2.7724,1.0322
"0406407352",2.7724,1.0524
"0406407353",2.7724,1.0292
"0406407354",2.7724,1.0272
"0406407355",2.7724,0.989
"0406407356",2.7189,1.0292
"0406407357",2.6401,0.9682
"0406407358",2.6401,0.9643
"0406407359",2.6401,0.9692
"0406407360",2.6422,1.0161
"0406407361",2.6422,0.988
"0406407362",2.6401,0.9712
"0406407363",2.6401,0.9752
"0406407364",2.6401,0.9415
"0406407365",2.6401,0.9781
"0406407366",2.6401,1.013
"0406407367",2.6401,0.9761
"0406407368",2.6401,0.9514
"0406407369",2.6401,0.9623
"0406407370",2.6401,1.0221
"0406407371",2.6401,0.9801
"0406407372",2.6401,0.9613
"0406407373",2.6401,0.9445
"0406407374",1.2211,0.9623
"0406407375",1.2211,0.9781
"0406407376",1.2211,1.0151
"0406407377",1.2211,1.0252
"0406407378",1.2211,1.0151
"0406407379",1.2211,1.0332
"0406407380",1.2211,1.0161
"0406407381",1.2211,0.988
"0406407382",1.2211,0.9217
"0406407383",1.2211,0.9316
"0406407384",1.2211,0.9247
"0406407385",1.2211,0.8722
"0406407386",1.2211,0.892
"0406407387",1.2211,0.892
"0406407388",1.2211,0.8752
"0406407389",1.2211,0.888
"0406407390",1.2211,0.895
"0406407391",1.1979,0.888
"0406407392",1.1979,0.9088
"0406407393",1.1625,0.8851
"0406407394",1.2211,0.888
"0406407395",1.1979,0.892
"0406407396",1.1979,0.892
"0406407397",1.2211,0.8752
"0406407398",1.2211,0.8752
"0406407399",1.2211,0.892
"0406407400",1.2211,0.8752
"0406407401",1.2211,0.8752
"0406407402",1.2211,0.8752
"0406407403",1.2211,0.8692
"0406407404",1.2211,1.0443
"0406407405",1.2211,1.0231
"0406407406",1.2211,0.8455
"0406407407",1.2211,0.8722
"0406407408",1.2211,0.8613
"0406407409",1.2211,0.8722
"0406407410",1.2211,0.8613
"0406407411",1.2211,0.8722
"0406407412",1.2211,0.891
"0406407413",1.2211,0.888
"0406407414",1.2211,0.8801
"0406407415",1.2211,0.9138
"0406407416",1.2211,0.8801
"0406407417",1.1625,0.891
"0406407418",1.1625,0.893
"0406407419",1.1625,0.9316
"0406507291",2.7735,1.2989
"0406507292",2.7735,1.3049
"0406507293",2.7735,1.2605
"0406507294",2.7735,1.2504
"0406507295",2.7735,1.214
"0406507296",2.7735,1.2201
"0406507297",2.7735,1.208
"0406507298",2.7735,1.2231
"0406507299",2.7735,1.2201
"0406507300",2.7735,1.2251
"0406507301",2.7735,1.2221
"0406507302",2.7735,1.216
"0406507303",2.7735,1.1918
"0406507304",2.7735,1.1696
"0406507305",2.7735,1.1918
"0406507306",2.7735,1.1918
"0406507307",2.7735,1.1019
"0406507308",2.7735,1.1019
"0406507309",2.7735,1.1019
"0406507310",2.7735,1.0686
"0406507311",2.7735,1.1019
"0406507312",2.7735,1.1019
"0406507313",2.7735,1.1019
"0406507314",2.7735,1.1019
"0406507315",2.7735,1.1019
"0406507316",2.7735,1.0686
"0406507317",2.7724,1.0554
"0406507318",2.7724,1.0454
"0406507319",2.7724,1.0454
"0406507320",2.7724,1.0534
"0406507321",2.7724,1.1797
"0406507322",2.7745,1.0575
"0406507323",2.7745,1.0898
"0406507324",2.7745,1.0898
"0406507325",2.7745,1.0898
"0406507326",2.7745,1.0898
"0406507327",2.7745,1.0898
"0406507328",2.7745,1.1231
"0406507329",2.7745,1.1231
"0406507330",2.7745,1.1231
"0406507331",2.7745,1.1918
"0406507332",2.7745,1.0898
"0406507333",2.7745,1.0575
"0406507334",2.7745,1.0898
"0406507335",2.7745,1.0898
"0406507336",2.7724,1.1968
"0406507337",2.7724,1.0494
"0406507338",2.7745,1.0443
"0406507339",2.7745,1.0231
"0406507340",2.7735,1.0494
"0406507341",2.7735,1.0767
"0406507342",2.7724,1.0676
"0406507343",2.7724,1.0716
"0406507344",2.7724,1.0605
"0406507345",2.7724,1.0767
"0406507346",2.7724,1.0847
"0406507347",2.7724,1.0948
"0406507348",2.7724,1.0514
"0406507349",2.7724,1.0322
"0406507350",2.7724,1.0484
"0406507351",2.7724,1.0676
"0406507352",2.7189,1.0686
"0406507353",2.6401,1.0635
"0406507354",2.6401,1.0464
"0406507355",2.6401,1.0352
"0406507356",2.6401,0.9771
"0406507357",2.6401,1.011
"0406507358",2.6401,0.9811
"0406507359",2.6401,0.989
"0406507360",2.6422,1.0221
"0406507361",2.6422,1.0332
"0406507362",2.6401,1.011
"0406507363",2.6422,1.0272
"0406507364",2.6422,0.9811
"0406507365",2.6422,0.9831
"0406507366",2.6401,0.9672
"0406507367",2.6401,0.9623
"0406507368",2.6401,0.989
"0406507369",2.6401,1.0161
"0406507370",2.6401,0.9831
"0406507371",2.6401,0.9682
"0406507372",2.6401,0.9662
"0406507373",1.2211,0.9623
"0406507374",1.2211,0.9652
"0406507375",1.2211,0.9563
"0406507376",1.2211,0.9563
"0406507377",1.2211,0.9494
"0406507378",1.2211,1.011
"0406507379",1.2211,0.9732
"0406507380",1.2211,1.0181
"0406507381",1.2211,0.9801
"0406507382",1.2211,0.9217
"0406507383",1.2211,0.9385
"0406507384",1.2211,0.8771
"0406507385",1.2211,0.8771
"0406507386",1.2211,0.888
"0406507387",1.2211,0.892
"0406507388",1.2211,0.8762
"0406507389",1.1979,0.8791
"0406507390",1.1979,0.892
"0406507391",1.1625,0.9197
"0406507392",1.1625,0.9088
"0406507393",1.1625,0.9088
"0406507394",1.1979,0.8771
"0406507395",1.1625,0.892
"0406507396",1.1625,0.892
"0406507397",1.2211,0.9019
"0406507398",1.2211,0.8742
"0406507399",1.2211,0.8484
"0406507400",1.2211,0.8752
"0406507401",1.2211,0.8752
"0406507402",1.2211,0.8484
"0406507403",1.2211,1.0443
"0406507404",1.2211,1.0534
"0406507405",1.2211,1.0332
"0406507406",1.2211,0.9158
"0406507407",1.2211,0.889
"0406507408",1.2211,0.888
"0406507409",1.2211,0.9158
"0406607288",2.7735,1.313
"0406607289",2.7735,1.3059
"0406607290",2.7735,1.31
"0406607291",2.7735,1.2595
"0406607292",2.7735,1.2514
"0406607293",2.7735,1.2433
"0406607294",2.7735,1.2433
"0406607295",2.7735,1.2383
"0406607296",2.7735,1.2191
"0406607297",2.7735,1.216
"0406607298",2.7735,1.214
"0406607299",2.7735,1.212
"0406607300",2.7735,1.2231
"0406607301",2.7735,1.2231
"0406607302",2.7735,1.2181
"0406607303",2.7735,1.1918
"0406607304",2.7735,1.1019
"0406607305",2.7735,1.1019
"0406607306",2.7735,1.1019
"0406607307",2.7735,1.1019
"0406607308",2.7735,1.1019
"0406607309",2.7735,1.1019
"0406607310",2.7735,1.1918
"0406607311",2.7735,1.1918
"0406607312",2.7735,1.1918
"0406607313",2.7735,1.1918
"0406607314",2.7735,1.1918
"0406607315",2.7735,1.1918
"0406607316",2.7724,1.1938
"0406607317",2.7724,1.0878
"0406607318",2.7724,1.0868
"0406607319",2.7724,1.0827
"0406607320",2.7724,1.0847
"0406607321",2.7724,1.1847
"0406607322",2.7745,1.1918
"0406607323",2.7745,1.1918
"0406607324",2.7745,1.0898
"0406607325",2.7745,1.0898
"0406607326",2.7745,1.0898
"0406607327",2.7745,1.1918
"0406607328",2.7745,1.1918
"0406607329",2.7745,1.1918
"0406607330",2.7745,1.1908
"0406607331",2.7745,1.1918
"0406607332",2.7745,1.1918
"0406607333",2.7745,1.1918
"0406607334",2.7745,1.0352
"0406607335",2.7724,1.0494
"0406607336",2.7724,1.0494
"0406607337",2.7724,1.0494
"0406607338",2.7745,1.0342
"0406607339",2.7745,1.0494
"0406607340",2.7735,1.0373
"0406607341",2.7735,1.0423
"0406607342",2.7724,1.0706
"0406607343",2.7724,1.0918
"0406607344",2.7724,1.0282
"0406607345",2.7724,1.0726
"0406607346",2.7724,1.0686
"0406607347",2.7724,1.0332
"0406607348",2.7189,1.0666
"0406607349",2.6401,1.0605
"0406607350",2.6401,1.0454
"0406607351",2.6401,1.0302
"0406607352",2.6401,1.0464
"0406607353",2.6401,1.0433
"0406607354",2.6401,1.0534
"0406607355",2.6401,1.0383
"0406607356",2.6401,1.0352
"0406607357",2.6401,0.9761
"0406607358",2.6401,1.0161
"0406607359",2.6401,0.9821
"0406607360",2.6422,1.0504
"0406607361",2.6422,1.0221
"0406607362",2.6422,1.0191
"0406607363",2.6422,1.0474
"0406607364",2.6422,0.9841
"0406607365",2.6422,0.9761
