"","zip","fire1","fire2","brush_fire","water_weather","water_nonweather","wind","hail","lightning","theft","liability","hurricane","other"
"918","12801",0.7593,0.7593,1,1.2898,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"919","12803",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"920","12804",0.7593,0.7593,1,1.2898,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"921","12808",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"922","12809",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"923","12810",0.8662,0.8662,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"924","12811",0.8662,0.8662,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"925","12812",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"926","12814",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"927","12815",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"928","12816",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"929","12817",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"930","12819",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"931","12820",0.7593,0.7593,1,1.2898,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"932","12821",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"933","12822",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"934","12823",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"935","12824",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"936","12827",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"937","12828",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"938","12831",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"939","12832",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"940","12833",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"941","12834",0.8662,0.8662,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"942","12835",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"943","12836",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"944","12837",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"945","12838",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"946","12839",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"947","12841",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"948","12842",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"949","12843",0.8662,0.8662,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"950","12844",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"951","12845",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"952","12846",0.7593,0.7593,1,1.2898,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"953","12847",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"954","12849",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"955","12850",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"956","12851",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"957","12852",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"958","12853",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"959","12854",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"960","12855",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"961","12856",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"962","12857",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"963","12858",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"964","12859",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"965","12860",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"966","12861",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"967","12862",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"968","12863",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.7474,0,1.5463
"969","12865",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"970","12866",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"971","12870",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"972","12871",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"973","12872",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"974","12873",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"975","12874",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"976","12878",0.8662,0.8662,1,1.2898,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"977","12879",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"978","12883",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"979","12884",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"980","12885",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"981","12886",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"982","12887",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"983","12901",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"984","12903",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"985","12910",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"986","12911",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"987","12912",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"988","12913",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"989","12914",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"990","12916",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"991","12917",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"992","12918",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"993","12919",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"994","12920",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"995","12921",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"996","12922",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"997","12923",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"998","12924",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"999","12926",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1000","12927",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1001","12928",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"1002","12929",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1003","12930",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1004","12932",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1005","12934",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1006","12935",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1007","12936",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1008","12937",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1009","12939",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1010","12941",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1011","12942",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1012","12943",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1013","12944",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1014","12945",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1015","12946",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1016","12949",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1017","12950",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1018","12952",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1019","12953",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1020","12955",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1021","12956",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"1022","12957",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1023","12958",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1024","12959",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1025","12960",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"1026","12961",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"1027","12962",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1028","12964",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"1029","12965",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1030","12966",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1031","12967",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1032","12969",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1033","12970",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1034","12972",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1035","12973",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1036","12974",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"1037","12975",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1038","12976",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1039","12977",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1040","12978",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1041","12979",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1042","12980",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1043","12981",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1044","12983",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1045","12985",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1046","12986",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1047","12987",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1048","12989",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1049","12992",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1050","12993",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1051","12995",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1052","12996",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1053","12997",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"1054","12998",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"1055","13020",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1056","13021",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1057","13026",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1058","13027",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1059","13028",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1060","13029",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1061","13030",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1062","13031",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1063","13032",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1064","13033",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1065","13034",0.7593,0.7593,1,0.8187,0.8662,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1066","13035",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1067","13036",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1068","13037",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1069","13039",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1070","13040",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1071","13041",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1072","13042",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1073","13044",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1074","13045",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1075","13052",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1076","13053",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1077","13054",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1078","13057",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1079","13060",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1080","13061",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1081","13062",0.8662,0.8662,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1082","13063",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1083","13064",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1084","13065",0.7593,0.7593,1,0.8187,0.8662,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1085","13066",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1086","13068",0.8662,0.8662,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1087","13069",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1088","13071",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1089","13072",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1090","13073",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1091","13074",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1092","13076",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1093","13077",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1094","13078",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1095","13080",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1096","13081",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1097","13082",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1098","13083",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1099","13084",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1100","13087",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1101","13088",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1102","13090",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1103","13092",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1104","13101",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1105","13102",0.8662,0.8662,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1106","13103",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1107","13104",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1108","13108",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1109","13110",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1110","13111",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1111","13112",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1112","13113",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1113","13114",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1114","13115",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1115","13116",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1116","13117",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1117","13118",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1118","13120",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1119","13121",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1120","13122",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1121","13123",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1122","13124",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1123","13126",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1124","13131",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1125","13132",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1126","13134",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1127","13135",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1128","13136",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1129","13137",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1130","13138",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1131","13140",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1132","13141",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1133","13142",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1134","13143",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1135","13144",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1136","13145",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1137","13146",0.7593,0.7593,1,0.8187,0.8662,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1138","13147",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1139","13148",0.7593,0.7593,1,0.8187,0.8662,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1140","13152",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1141","13153",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1142","13155",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1143","13156",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1144","13157",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1145","13158",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1146","13159",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1147","13160",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1148","13162",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1149","13163",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1150","13164",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"1151","13165",0.7593,0.7593,1,1.4473,0.8662,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1152","13166",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"1153","13167",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"1154","13202",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"1155","13203",1.3665,1.3665,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.9514,0,0.9276
"1156","13204",1.3665,1.3665,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.9514,0,1.4362
"1157","13205",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
