"zip","fire1","fire2","brush_fire","water_weather","water_nonweather","wind","hail","lightning","theft","liability","hurricane","other"
"12846",0.7593,0.7593,1,1.2898,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12847",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12849",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12850",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12851",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12852",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12853",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12854",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12855",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12856",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12857",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12858",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12859",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12860",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12861",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12862",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12863",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.7474,0,1.5463
"12865",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"12866",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12870",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12871",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12872",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12873",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"12874",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12878",0.8662,0.8662,1,1.2898,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12879",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12883",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12884",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12885",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12886",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12887",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12901",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12903",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12910",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12911",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12912",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12913",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12914",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12916",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12917",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12918",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12919",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12920",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12921",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12922",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12923",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12924",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12926",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12927",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12928",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12929",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12930",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12932",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12934",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12935",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12936",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12937",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12939",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12941",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12942",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12943",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12944",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12945",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12946",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12949",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12950",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12952",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12953",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12955",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12956",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12957",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12958",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12959",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12960",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12961",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12962",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12964",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12965",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12966",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12967",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12969",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12970",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12972",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12973",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12974",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12975",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12976",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12977",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12978",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12979",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12980",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12981",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12983",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12985",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12986",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12987",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12989",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12992",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12993",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12995",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12996",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"12997",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.4362
"12998",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"13020",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13021",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13026",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13027",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13028",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13029",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13030",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13031",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13032",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13033",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13034",0.7593,0.7593,1,0.8187,0.8662,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13035",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13036",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13037",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13039",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13040",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13041",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13042",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13044",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13045",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13052",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13053",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13054",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13057",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13060",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13061",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13062",0.8662,0.8662,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13063",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13064",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13065",0.7593,0.7593,1,0.8187,0.8662,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13066",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13068",0.8662,0.8662,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13069",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13071",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13072",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13073",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13074",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13076",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13077",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13078",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13080",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13081",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13082",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13083",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13084",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13087",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13088",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13090",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13092",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13101",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13102",0.8662,0.8662,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13103",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13104",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13108",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13110",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13111",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13112",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13113",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13114",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13115",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13116",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13117",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13118",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13120",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13121",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13122",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13123",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13124",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13126",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13131",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13132",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13134",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13135",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13136",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13137",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13138",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13140",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13141",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13142",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13143",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13144",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13145",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13146",0.7593,0.7593,1,0.8187,0.8662,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13147",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13148",0.7593,0.7593,1,0.8187,0.8662,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13152",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13153",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13155",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13156",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13157",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13158",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13159",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13160",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13162",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13163",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13164",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13165",0.7593,0.7593,1,1.4473,0.8662,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13166",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13167",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13202",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13203",1.3665,1.3665,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.9514,0,0.9276
"13204",1.3665,1.3665,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.9514,0,1.4362
"13205",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13206",1.3665,1.3665,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.9514,0,0.9276
"13207",1.3665,1.3665,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.9514,0,1.4362
"13208",1.3665,1.3665,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.9514,0,1.4362
"13209",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13210",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13211",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13212",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13214",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13215",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13219",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13224",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13290",1.3665,1.3665,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.9514,0,1.4362
"13301",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13302",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13303",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13304",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13305",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13308",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13309",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13310",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13312",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13313",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13314",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13315",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13316",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13317",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13318",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13319",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13320",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13321",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13322",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13323",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13324",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13325",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13326",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13327",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13328",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13329",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13331",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13332",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13333",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13334",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13335",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13337",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13338",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13339",0.8662,0.8662,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
